DETAIL_LAB_PROCEDURE_ID,n_valid_patients,abnormal_rate_patients,abnormal_rate_patients_pos,abnormal_rate_patients_neg,delta_abnormal_pat,rr_abnormal_pat,lab_score_pat,n_patients_with_lab,n_encounters_with_lab
7058,5298.0,0.1004152510381276,0.0,0.1013140354218244,-0.1013140354218244,0.0,0.8687955532519803,5305.0,5639.0
1397,43867.0,0.5754439555930426,0.6553846153846153,0.574241617881852,0.08114299750276333,1.1413046267911884,0.867332664499229,43877.0,48221.0
6459,1544.0,0.6068652849740933,0.7222222222222222,0.6041114058355438,0.11811081638667842,1.195511647761922,0.867261644599097,6163.0,7043.0
2303,457.0,0.2210065645514223,0.0833333333333333,0.2247191011235955,-0.14138576779026218,0.3708333333333332,0.8662521037464813,612.0,618.0
407,3795.0,0.2577075098814229,0.3596491228070175,0.2545503939146971,0.10509872889232041,1.4128798517103858,0.8661925259954247,4024.0,4104.0
1478,29100.0,0.8248797250859107,0.7431551499348109,0.8270920834362757,-0.0839369335014648,0.8985156124905265,0.8627481058542423,29109.0,30631.0
16176,203.0,0.6945812807881774,0.8461538461538461,0.6842105263157895,0.16194331983805665,1.2366863905325443,0.8612340071002778,204.0,204.0
1914,126.0,0.6746031746031746,0.5,0.6774193548387096,-0.17741935483870963,0.7380952380952381,0.8594525475974918,129.0,142.0
1705,2234.0,0.6844225604297225,0.575,0.6864175022789426,-0.11141750227894265,0.8376826029216466,0.8592513883991814,3291.0,3597.0
836,21890.0,0.094792142530836,0.180327868852459,0.0945531174126162,0.0857747514398428,1.907159423052485,0.8572183590148305,21964.0,22045.0
509,260.0,0.6076923076923076,0.4615384615384615,0.6153846153846154,-0.1538461538461539,0.7499999999999999,0.8560800626650301,260.0,296.0
1181,9029.0,0.449883708051833,0.5416666666666666,0.4478895552789408,0.09377711138772582,1.2093755263601145,0.8541507807111621,10043.0,10526.0
13392,1209.0,0.2564102564102564,0.375,0.2548197820620285,0.12018021793797151,1.4716282894736843,0.8530843312514285,1558.0,1801.0
772,4652.0,0.523645743766122,0.4242424242424242,0.5250763192324466,-0.10083389499002238,0.8079633544749824,0.8515692114019571,5272.0,5344.0
988,962.0,0.1226611226611226,0.0,0.1239495798319327,-0.1239495798319327,0.0,0.8515402338153134,962.0,1060.0
2102,8482.0,0.325159160575336,0.4121405750798722,0.3182281059063136,0.09391246917355855,1.2951105431309904,0.8495152392905206,10239.0,11128.0
1084,12495.0,0.2811524609843938,0.1923076923076923,0.2822757111597374,-0.08996801885204508,0.6812760882528325,0.8486830650776761,14315.0,14490.0
2708,795.0,0.2,0.3191489361702128,0.1925133689839572,0.12663556718625557,1.6578014184397165,0.8458748314762544,801.0,876.0
20775,1277.0,0.0336726703210649,0.15,0.0318217979315831,0.1181782020684169,4.7137500000000045,0.8453347815194613,1277.0,1337.0
7125,680.0,0.038235294117647,0.1666666666666666,0.0370919881305637,0.1295746785361029,4.493333333333344,0.8452884887295612,2476.0,2523.0
11469,231.0,0.1515151515151515,0.0,0.1548672566371681,-0.1548672566371681,0.0,0.8435212743731009,329.0,364.0
741,1481.0,0.4280891289669142,0.5416666666666666,0.4262182566918325,0.11544840997483413,1.2708668813741277,0.8429059051773279,1590.0,1602.0
6692,242.0,0.0991735537190082,0.25,0.0966386554621848,0.1533613445378152,2.5869565217391326,0.8424232885795382,264.0,265.0
1652,31449.0,0.5889217463194378,0.6692708333333334,0.587928536938677,0.0813422963946564,1.138354053739597,0.8423933694988477,31565.0,37351.0
4,788097.0,0.3422256397372404,0.4031163796317006,0.341171367938411,0.06194501169328959,1.1815656808119726,0.8410508220377964,788184.0,957751.0
2516,200.0,0.405,0.25,0.4081632653061224,-0.1581632653061224,0.6125,0.8387880211726086,200.0,203.0
6747,790.0,0.6253164556962025,0.5,0.6256345177664975,-0.12563451776649748,0.7991886409736308,0.8383965720926368,790.0,967.0
2179,1940.0,0.4010309278350515,0.2954545454545454,0.4060475161987041,-0.11059297074415869,0.7276353965183752,0.8372948010936475,1943.0,2008.0
1594,5164.0,0.2426413632842757,0.3367875647668393,0.2389861194930597,0.0978014452737796,1.4092348354006385,0.8361691419159296,5309.0,5679.0
1512,23365.0,0.2879092659961481,0.2057761732851985,0.2888946638946639,-0.08311849060946538,0.7122878993716136,0.8360919934767745,24128.0,25348.0
1327,275.0,0.1454545454545454,0.0217391304347826,0.1703056768558952,-0.1485665464211126,0.1276477146042363,0.8350035461218284,16225.0,17457.0
648,2420.0,0.1892561983471074,0.0833333333333333,0.1903171953255425,-0.1069838619922092,0.4378654970760234,0.8336114010691937,5017.0,5165.0
1495,2122420.0,0.2639086514450486,0.3202372393961179,0.2631605079728826,0.05707673142323533,1.2168894256318916,0.8314977032339058,2168588.0,3155631.0
1691,1010.0,0.1316831683168317,0.25,0.1302605210420841,0.1197394789579159,1.9192307692307702,0.8284409605941351,1336.0,1394.0
2187,5495.0,0.4795268425841674,0.575,0.4788267644362969,0.09617323556370305,1.2008518376722819,0.8282223458956802,6080.0,7656.0
1165,2294.0,0.3561464690496949,0.4615384615384615,0.3549382716049383,0.10660018993352322,1.300334448160535,0.8249243036562427,2381.0,2438.0
2185,679.0,0.5773195876288659,0.7,0.5735963581183612,0.12640364188163877,1.2203703703703703,0.8244162823787152,682.0,686.0
2253,670.0,0.1253731343283582,0.0,0.1265060240963855,-0.1265060240963855,0.0,0.8233985052795499,842.0,909.0
724,3499.0,0.3320948842526436,0.4313725490196078,0.3306264501160093,0.10074609890359854,1.3047127622979016,0.8221403784649893,4451.0,4550.0
15658,2098.0,0.386558627264061,0.28125,0.388189738625363,-0.10693973862536299,0.7245168329177057,0.8180051939304795,2098.0,2222.0
1223,4657.0,0.3813613914537255,0.4772727272727273,0.3804465640580967,0.09682616321463061,1.2545066045066047,0.8178268358472184,4665.0,5701.0
16163,847.0,0.4002361275088548,0.5172413793103449,0.3960880195599022,0.12115335975044267,1.305874840357599,0.8169226434223901,867.0,933.0
2246,348.0,0.4224137931034483,0.2857142857142857,0.4252199413489736,-0.13950565563468792,0.6719211822660098,0.816815647295102,448.0,459.0
7919,175.0,0.5257142857142857,0.375,0.5329341317365269,-0.15793413173652693,0.7036516853932584,0.8165959004139595,58960.0,73302.0
1609,101033.0,0.5329347836845387,0.6027820710973725,0.5320285946319895,0.07075347646538299,1.1329881084950406,0.8153073354272292,109705.0,123872.0
1303,10158.0,0.1810395747194329,0.2682926829268293,0.1799701046337817,0.08832257829304757,1.4907624989871167,0.8148742901381164,12316.0,12514.0
16501,8670.0,0.0685121107266436,0.1559139784946236,0.0665959453088166,0.089318033185807,2.341193262917498,0.8099126489510909,8695.0,9594.0
2358,290524.0,0.3157295094381187,0.2520775623268698,0.3163686047643549,-0.06429104243748512,0.7967843791409963,0.8087456265546715,290525.0,337965.0
16096,2655.0,0.4508474576271186,0.5507246376811594,0.4481825212683681,0.10254211641279132,1.2287954383464006,0.8085011624151283,2741.0,2871.0
1473,1248935.0,0.2595795617866422,0.3159418957433115,0.2585804376045587,0.05736145813875282,1.221832164374609,0.8052288231484638,1375989.0,1871162.0
301,1112.0,0.1717625899280575,0.0588235294117647,0.1735159817351598,-0.11469245232339512,0.33900928792569657,0.8045462605411383,1112.0,1156.0
2016,17602.0,0.5790251107828656,0.4978540772532189,0.5801139962001267,-0.08225991894690782,0.8582004235620443,0.8041585409664275,21388.0,22055.0
15393,21102.0,0.7570846365273434,0.8364779874213837,0.7558698999230177,0.08060808749836601,1.1066428065287104,0.80262847004992,21107.0,22936.0
1190,314.0,0.410828025477707,0.5454545454545454,0.4059405940594059,0.1395139513951395,1.3436807095343681,0.8025641395301287,326.0,327.0
2432,74498.0,0.0519477032940481,0.1223628691983122,0.0510401087695445,0.0713227604287677,2.3973865289120586,0.8001373107808966,94019.0,102991.0
59,5102901.0,0.2212014303236531,0.2723066267812145,0.2205126473672503,0.051793979413964186,1.2348798585130787,0.7999745838158137,5106356.0,7546932.0
16528,234.0,0.1452991452991453,0.0,0.1459227467811159,-0.1459227467811159,0.0,0.7966777145103064,234.0,235.0
1993,297.0,0.1144781144781144,0.25,0.1107266435986159,0.1392733564013841,2.2578125,0.7934533315980712,358.0,359.0
922,15435.0,0.1841269841269841,0.1035598705501618,0.1857728414650271,-0.08221297091486529,0.5574543067408354,0.7928995222424898,15435.0,18768.0
16809,4033.0,0.848251921646417,0.9402985074626866,0.8450884842267248,0.09521002323596184,1.112662786220642,0.7904825240566249,4035.0,4138.0
1559,34400.0,0.2615988372093023,0.1874062968515742,0.2630658405715471,-0.07565954371997288,0.7123931273038262,0.7903275572267924,36764.0,39975.0
6750,309.0,0.1359223300970873,0.0,0.1377049180327869,-0.1377049180327869,0.0,0.7899542180135282,548.0,551.0
882,3425.0,0.4636496350364963,0.369047619047619,0.4660281352888357,-0.09698051624121667,0.7918998684894638,0.7893388406421934,4290.0,4435.0
1686,2876.0,0.3800417246175243,0.4782608695652174,0.3792499123729407,0.0990109571922767,1.261070481395162,0.7885731015863461,3195.0,3351.0
2218,1202.0,0.3643926788685524,0.4736842105263157,0.3626373626373626,0.11104684788895308,1.3062200956937797,0.7876079545790269,1332.0,1346.0
6480,10672.0,0.6429910044977512,0.7272727272727273,0.6423784804152902,0.08489424685743707,1.1321561189324927,0.7874342493255548,10712.0,15114.0
20768,1078.0,0.1669758812615955,0.2777777777777778,0.1650943396226415,0.11268343815513629,1.6825396825396828,0.7869574646386264,1078.0,1140.0
1227,952.0,0.245798319327731,0.1333333333333333,0.247598719316969,-0.1142653859836357,0.5385057471264367,0.7838165446651474,978.0,1011.0
1480,1956363.0,0.3899291695866257,0.3367207583547558,0.3906150092132042,-0.0538942508584484,0.8620271889526088,0.7807443578176634,2046458.0,2681553.0
348,1040.0,0.0759615384615384,0.1851851851851851,0.0730503455083909,0.11213483967679419,2.535035035035034,0.779105809273595,1728.0,1756.0
2660,1536.0,0.5045572916666666,0.6086956521739131,0.5029742233972241,0.105721428776689,1.2101925384219847,0.7757402600212219,1601.0,1670.0
6997,134727.0,0.5191980820473996,0.4548259144997796,0.5203007745851516,-0.06547486008537196,0.8741595952118721,0.7733244374001272,243746.0,314589.0
8929,174286.0,0.1685103794911811,0.2315711094564408,0.16752331002331,0.0640477994331308,1.3823217164478119,0.772958218741248,174286.0,250192.0
1045,1096.0,0.8905109489051095,1.0,0.8899082568807339,0.11009174311926606,1.1237113402061856,0.7706790231495666,1096.0,1127.0
722,22022.0,0.0534465534465534,0.1300813008130081,0.0530161194575094,0.0770651813554987,2.4536179211921345,0.7706396866380743,22098.0,24269.0
49,222067.0,0.6427294465183931,0.7044494965898019,0.6418616545198824,0.06258784206991952,1.0975098631133149,0.7705025833051521,222114.0,243852.0
1378,2363316.0,0.0735889741363406,0.1253885003885003,0.0729030006499664,0.052485499738533906,1.7199360694429537,0.7702549769810814,2382013.0,3486336.0
1347,962.0,0.3326403326403326,0.2222222222222222,0.3336831059811123,-0.11146088375889007,0.6659678546470998,0.765742224749797,1082.0,1143.0
295,3859.0,0.4568541072816792,0.3653846153846153,0.4581034935644865,-0.09271887817987118,0.7976027699364854,0.7657116662546363,4699.0,4808.0
7388,403.0,0.1215880893300248,0.0,0.1266149870801033,-0.1266149870801033,0.0,0.7598690672353908,403.0,405.0
17218,98466.0,0.5007413726565515,0.4358130348913759,0.5017586928940555,-0.0659456580026796,0.8685709705948158,0.758208669362128,98466.0,146170.0
880,54913.0,0.3969369730300657,0.4658119658119658,0.3963449352557627,0.06946703055620312,1.1752691264021724,0.7581300776815665,57621.0,65604.0
6426,860.0,0.3523255813953488,0.4594594594594595,0.347509113001215,0.11195034645824448,1.3221508221508225,0.7565710211682425,860.0,894.0
6,190536.0,0.2218898265944493,0.1606848864010536,0.222881188699673,-0.06219630229861939,0.7209441377198171,0.7561578693410645,210891.0,280096.0
898,9377.0,0.471472752479471,0.3906976744186046,0.4733682602051953,-0.0826705857865907,0.8253567196272207,0.756115246852534,18225.0,19864.0
1558,4556.0,0.3948639157155399,0.3066666666666666,0.3963401026556572,-0.08967343598899064,0.773746246246246,0.7554466688962876,21338.0,21879.0
2042,13192.0,0.6735900545785325,0.7505882352941177,0.6710268661392653,0.07956136915485235,1.118566592739582,0.7548338486349451,13194.0,14164.0
7149,270.0,0.1296296296296296,0.0,0.1346153846153846,-0.1346153846153846,0.0,0.7541313797338058,270.0,291.0
2267,6579.0,0.4661802705578355,0.5504587155963303,0.4647604327666151,0.0856982828297152,1.184392381080232,0.7534413080835894,8371.0,8761.0
8934,112571.0,0.3501434650131916,0.2864435621100397,0.3511569561764494,-0.06471339406640969,0.8157137629536448,0.7527040257971425,114117.0,153619.0
746,1253.0,0.203511572226656,0.3076923076923077,0.2024193548387096,0.10527295285359811,1.5200735519460626,0.751027111964287,1362.0,1371.0
1669,2496.0,0.4206730769230769,0.5138888888888888,0.4179042904290429,0.09598459845984592,1.2296808160579136,0.7508726640010008,3105.0,3390.0
20,9181.0,0.3775187888029626,0.2967741935483871,0.3789053844449368,-0.08213119089654974,0.7832408979437842,0.7494471436079801,9309.0,9669.0
2396,1640996.0,0.362628549978184,0.3109540636042402,0.3632691160421074,-0.05231505243786716,0.8559881637947906,0.7486710131889793,1799163.0,2763070.0
1927,663.0,0.5113122171945701,0.4,0.5147744945567652,-0.11477449455676514,0.7770392749244713,0.745837049193407,679.0,737.0
1389,17161.0,0.6675601654915214,0.7427536231884058,0.6663310630737341,0.07642256011467163,1.1146915765297511,0.7451545741463375,19243.0,20735.0
1640,691967.0,0.2925862071457165,0.3470717914310361,0.2917521356234612,0.05531965580757492,1.189611828168316,0.7438997304315488,692026.0,996565.0
642,612.0,0.1862745098039215,0.3,0.1843853820598006,0.1156146179401994,1.6270270270270275,0.7420568098690374,1334.0,1354.0
1703,35144.0,0.6689619849760984,0.7389162561576355,0.6681443951868271,0.07077186097080834,1.1059230032918543,0.7407858869788914,35164.0,36684.0
1362,303308.0,0.2802761549316206,0.2228058285327007,0.2814166492942307,-0.058610820761530014,0.7917293773892873,0.739815516838185,304746.0,327295.0
33,225808.0,0.2228220435059874,0.2814743896601244,0.2217163741370753,0.0597580155230491,1.269524593100661,0.7366636370118926,236951.0,281779.0
1033,7029.0,0.917057902973396,1.0,0.9169042189281642,0.0830957810718358,1.0906264573293953,0.7360576079163549,7162.0,8187.0
728,1312.0,0.0990853658536585,0.2,0.0975232198142414,0.1024767801857586,2.050793650793653,0.735790442227315,1412.0,1447.0
6910,258.0,0.1317829457364341,0.0,0.1322957198443579,-0.1322957198443579,0.0,0.7351445684738683,391.0,424.0
1191,1126.0,0.3969804618117229,0.5,0.3960573476702509,0.10394265232974909,1.262443438914027,0.7304377093446361,1270.0,1302.0
50,95028.0,0.3357852422443911,0.2730061349693251,0.3366587000128035,-0.06365256504347844,0.810928501057428,0.7295817150603044,103362.0,111143.0
1601,36541.0,0.1577679866451383,0.2263279445727482,0.1569458291791292,0.06938211539361902,1.4420768347684483,0.7289435993045631,36740.0,41963.0
7090,1958.0,0.2267620020429009,0.3125,0.2165714285714285,0.0959285714285715,1.4429419525065967,0.7271567420213948,1979.0,2104.0
1534,6647.0,0.7155107567323604,0.6359832635983264,0.7184769038701623,-0.08249364027183592,0.8851826136268626,0.7261149064831798,6647.0,7280.0
7113,1276.0,0.0242946708463949,0.125,0.0236593059936908,0.1013406940063092,5.283333333333346,0.7248158895900487,1278.0,1321.0
1157,21917.0,0.3504585481589634,0.4218289085545723,0.3493372879784966,0.07249162057607567,1.2075118318904963,0.7245583505875082,21917.0,25100.0
2440,873.0,0.7479954180985109,0.6428571428571429,0.7497089639115251,-0.10685182105438218,0.8574755989352263,0.7237159722864929,880.0,882.0
1248,6624.0,0.4270833333333333,0.5075757575757576,0.4254467036352434,0.08212905394051417,1.193041932723323,0.7226211581003358,6624.0,6888.0
6826,18844.0,0.2100933984292082,0.2830188679245283,0.2096808624186145,0.0733380055059138,1.3497601290836887,0.7219395392985487,18887.0,24419.0
1498,2608035.0,0.2179982247170762,0.2662100191559761,0.2173527858652982,0.0488572332906779,1.2247831013353405,0.7218220414919744,2613111.0,3735584.0
7826,622.0,0.1109324758842443,0.0,0.112012987012987,-0.112012987012987,0.0,0.7207527756433997,667.0,669.0
340,2493.0,0.1752908142799839,0.0851063829787234,0.1770237121831561,-0.0919173292044327,0.48076261608766174,0.7189445461541886,3674.0,3712.0
720,1503.0,0.2754491017964072,0.3714285714285714,0.2731607629427793,0.09826780848579209,1.3597434983968648,0.718915839125533,1930.0,1988.0
7035,12020.0,0.0972545757071547,0.1726190476190476,0.0961862976712791,0.07643274994776848,1.7946324143692562,0.7180406209567379,12042.0,13452.0
7830,671.0,0.1087928464977645,0.0,0.1099397590361445,-0.1099397590361445,0.0,0.715736233220165,716.0,719.0
2207,2746.0,0.1026948288419519,0.1891891891891892,0.0990512333965844,0.0901379557926048,1.9100134617376003,0.7137361922293994,3712.0,3764.0
7151,309.0,0.3203883495145631,0.2,0.3244147157190635,-0.12441471571906348,0.6164948453608249,0.7137140115927286,313.0,316.0
994,23446.0,0.5269555574511644,0.5967302452316077,0.525846007192686,0.07088423803892163,1.1348003732449137,0.7132724917257708,23813.0,26435.0
342,856.0,0.1039719626168224,0.0,0.1055753262158956,-0.1055753262158956,0.0,0.7129964113347597,1290.0,1305.0
2562,189.0,0.1322751322751322,0.0,0.1358695652173913,-0.1358695652173913,0.0,0.7129108793696313,192.0,193.0
13,4537819.0,0.3255597016981065,0.3715163896021141,0.3250129000981611,0.046503489503953,1.1430819807149437,0.7128035004170468,4540156.0,6873560.0
406,2958.0,0.3394185260311021,0.425531914893617,0.3365921787709497,0.08893973612266731,1.2642358965304141,0.71086032659675,3414.0,3501.0
41,5170763.0,0.4761726654267465,0.5215391834819334,0.4756047436836098,0.04593443979832362,1.0965811220522244,0.7100789621042783,5174117.0,7600337.0
2949,441.0,0.2176870748299319,0.3333333333333333,0.2168949771689497,0.11643835616438361,1.5368421052631582,0.7092621095569925,442.0,446.0
6920,233.0,0.3733905579399141,0.5,0.3700440528634361,0.1299559471365639,1.3511904761904763,0.7089514224804062,233.0,241.0
1573,28061.0,0.3467802287872848,0.2783882783882784,0.3474521376133583,-0.0690638592250799,0.8012277037652491,0.7073638994030547,51057.0,54886.0
860,1337.0,0.1787584143605086,0.0833333333333333,0.1813989239046887,-0.0980655905713554,0.45939265536723145,0.705967443600666,1343.0,1350.0
2167,479.0,0.313152400835073,0.2,0.3143459915611814,-0.11434599156118141,0.6362416107382551,0.7059476937373099,939.0,957.0
763,7387.0,0.219710301881684,0.2982456140350877,0.2190995907230559,0.0791460233120318,1.3612330951912783,0.705002094020586,8755.0,8841.0
2404,937.0,0.3991462113127001,0.5,0.397170837867247,0.102829162132753,1.2589041095890412,0.7037370731023812,937.0,1007.0
1490,5491676.0,0.2026920379133801,0.2473675551168147,0.2020907074338314,0.04527684768298332,1.2240422048985498,0.7026398187927336,5508165.0,8115230.0
8931,6698.0,0.61749776052553,0.6962025316455697,0.6165583925064209,0.0796441391391488,1.1291753386331844,0.7016420509962837,8044.0,8497.0
1508,49465.0,0.5644799353077934,0.501,0.5657897451769318,-0.06478974517693181,0.8854879471937566,0.7003150018812261,64963.0,77784.0
1014,7419.0,0.4043671653861706,0.3271028037383177,0.4054978118161925,-0.0783950080778748,0.8066697136372949,0.6986511642728649,8238.0,8525.0
7093,694.0,0.4394812680115273,0.3333333333333333,0.4399421128798842,-0.1066087795465509,0.7576754385964912,0.69763845531588,835.0,835.0
1064,240.0,0.125,0.0,0.1265822784810126,-0.1265822784810126,0.0,0.6942780928469181,253.0,257.0
1943,4980.0,0.7329317269076305,0.6521739130434783,0.7336846372111877,-0.08151072416770944,0.88890223396589,0.6939322541542086,5205.0,5809.0
2209,103.0,0.145631067961165,0.0,0.1485148514851485,-0.1485148514851485,0.0,0.6897610246249563,140.0,140.0
1518,31096.0,0.267397736043221,0.2016574585635359,0.268172057005271,-0.06651459844173513,0.751970435754879,0.6880846498604782,37488.0,40429.0
7854,13761.0,0.092435142794855,0.1631799163179916,0.0911847359858009,0.07199518033219071,1.7895529833348605,0.6860900545562735,17753.0,19293.0
29,3810040.0,0.2033390725556687,0.2478492008921833,0.2026313915994807,0.04521780929270258,1.2231530314023589,0.6851922698633995,3812192.0,5325501.0
17375,51717.0,0.1382524121662122,0.2002118644067796,0.1371004273925117,0.06311143701426791,1.4603299801070861,0.6849838416799142,51717.0,67808.0
1822,2518.0,0.4003177124702144,0.3148148148148148,0.4021915584415584,-0.08737674362674358,0.7827484396606497,0.6843012149386378,4294.0,4358.0
2099,607.0,0.2932454695222405,0.1904761904761904,0.2969283276450511,-0.1064521371688607,0.6414887794198139,0.6823768158114479,618.0,642.0
1386,2486.0,0.6158487530168946,0.5294117647058824,0.6164439044147428,-0.08703213970886048,0.8588157996444307,0.6804897176092689,2711.0,2741.0
1173,855.0,0.2853801169590643,0.3846153846153846,0.2838479809976247,0.10076740361775988,1.355004827808175,0.6804087543289182,855.0,892.0
7,213267.0,0.6659914567185734,0.7201844477048837,0.6647513621364438,0.055433085568439844,1.0833892019269935,0.6801808597964518,219303.0,244861.0
6868,1697.0,0.3081909251620506,0.21875,0.3099099099099099,-0.09115990990990991,0.7058502906976745,0.6779750623853954,1697.0,1706.0
8427,21140.0,0.1066225165562913,0.1736111111111111,0.1056972952234797,0.0679138158876314,1.6425312563016745,0.6763516252638626,21174.0,23485.0
422,355.0,0.0535211267605633,0.1666666666666666,0.0515759312320916,0.115090735434575,3.231481481481486,0.6761500984409454,355.0,357.0
2464,65091.0,0.2220276228664485,0.2797759433962264,0.2188528177117943,0.06092312568443212,1.2783748745911114,0.6752449320463456,65233.0,85125.0
15457,27227.0,0.0304109890917104,0.0933435348125478,0.0272376543209876,0.0661058804915602,3.4270034310782487,0.6750733265814189,28697.0,32178.0
2265,921.0,0.3018458197611292,0.4,0.3013100436681222,0.09868995633187783,1.3275362318840584,0.6737114500103895,1061.0,1163.0
2408,472.0,0.1080508474576271,0.0,0.1089743589743589,-0.1089743589743589,0.0,0.6711834718228384,1987.0,2089.0
1477,9174.0,0.7557226945716154,0.6845637583892618,0.7581117620549798,-0.07354800366571801,0.9029852755926716,0.6710694658150063,9197.0,9472.0
1249,4748.0,0.6533277169334457,0.5753424657534246,0.6545454545454545,-0.07920298879202992,0.8789954337899543,0.6705078985899431,4748.0,4826.0
2230,4247.0,0.0923004473746173,0.1710526315789473,0.0908654998801246,0.08018713169882269,1.8824815997778093,0.6698996213387821,4585.0,4624.0
1635,36166.0,0.1886302051650721,0.2522522522522522,0.1884343364304535,0.06381791582179869,1.3386745591632252,0.6698266145505689,37039.0,37296.0
6434,5843.0,0.10439842546637,0.028169014084507,0.1053361053361053,-0.07716709125159829,0.26742031134173433,0.6692833604708001,8460.0,9300.0
6718,85481.0,0.344415718112797,0.4016096579476861,0.3427032628078462,0.05890639513983992,1.1718874651417275,0.6689446227684338,85510.0,120045.0
548,332.0,0.3855421686746988,0.5,0.3848484848484848,0.11515151515151523,1.2992125984251972,0.6688164079371425,356.0,358.0
950,12242.0,0.2305995752328051,0.16,0.2310347661707898,-0.0710347661707898,0.6925364638918535,0.6686296271796334,12745.0,15235.0
6441,148.0,0.2027027027027027,0.3333333333333333,0.2,0.1333333333333333,1.6666666666666665,0.6671928407927278,148.0,149.0
16492,5006.0,0.5629244906112665,0.64,0.5617521800851755,0.07824781991482455,1.139292418772563,0.6665612693582204,5006.0,5396.0
7189,100.0,0.14,0.0,0.1443298969072164,-0.1443298969072164,0.0,0.6660998684100783,1562.0,1576.0
400,656.0,0.375,0.4736842105263157,0.3720565149136577,0.101627695612658,1.273151232511659,0.6593283766616599,669.0,681.0
801,3170.0,0.3750788643533123,0.2950819672131147,0.3766484400128658,-0.0815664727997511,0.7834413629936582,0.6575727759431037,3380.0,3407.0
1048,58868.0,0.8279031052524292,0.7700477960701009,0.8298148635605861,-0.059767067490485215,0.9279754194399031,0.6564258808802994,58922.0,81230.0
6523,1307.0,0.1568477429227238,0.0666666666666666,0.1578947368421052,-0.0912280701754386,0.42222222222222194,0.6546758520436693,1359.0,1388.0
2409,4007.0,0.1617169952582979,0.24,0.161225514816675,0.078774485183325,1.4885981308411218,0.6535168821151262,6922.0,7085.0
1225,469.0,0.3901918976545842,0.2857142857142857,0.3917748917748918,-0.10606060606060608,0.729281767955801,0.6525625585292233,989.0,1018.0
873,68745.0,0.5273983562440905,0.5853314527503526,0.5267946381327533,0.0585368146175993,1.1111188504596128,0.6519932167834337,68824.0,76336.0
22,114708.0,0.5334588694772815,0.4783683559950556,0.5342470598638253,-0.05587870386876964,0.8954066235141984,0.6509954922936798,114838.0,121285.0
6784,3523.0,0.3380641498722679,0.4157303370786517,0.3360512521840419,0.07967908489460979,1.237103966662123,0.6507671323408006,3524.0,3752.0
12848,256.0,0.109375,0.2222222222222222,0.1052631578947368,0.11695906432748542,2.111111111111112,0.6490147467713709,256.0,261.0
1215,785.0,0.3821656050955414,0.2857142857142857,0.3830334190231362,-0.0973191333088505,0.7459252157238735,0.6488224568467643,814.0,844.0
1956,291.0,0.1134020618556701,0.0,0.1141868512110726,-0.1141868512110726,0.0,0.6482106417814989,392.0,401.0
1373,3830560.0,0.2376947495927488,0.2798279415718254,0.237071976666097,0.04275596490572839,1.1803501430535919,0.648117227199192,3841818.0,5780286.0
391,330.0,0.6121212121212121,0.7142857142857143,0.6026490066225165,0.11163670766319778,1.185243328100471,0.6477293928992371,337.0,404.0
6979,2629.0,0.5435526816279954,0.625,0.5428023032629559,0.08219769673704413,1.151432107496464,0.6472854184942087,2801.0,2978.0
54,310099.0,0.5570414609527925,0.6072852482783617,0.5561312097602936,0.0511540385180681,1.0919819596891833,0.6468249185231931,310653.0,341850.0
2313,227.0,0.2863436123348017,0.4,0.2811059907834101,0.11889400921658994,1.4229508196721314,0.6455166692489616,296.0,296.0
2212,210.0,0.0761904761904762,0.1875,0.0670103092783505,0.1204896907216495,2.798076923076924,0.6448437312886757,215.0,218.0
1918,747.0,0.4042838018741633,0.5,0.4029850746268656,0.09701492537313439,1.240740740740741,0.6419868560721512,754.0,770.0
420,250.0,0.448,0.3333333333333333,0.4493927125506073,-0.116059379217274,0.7417417417417417,0.6412806380098969,251.0,251.0
6602,387.0,0.1059431524547803,0.0,0.1073298429319371,-0.1073298429319371,0.0,0.6397937668182043,638.0,658.0
1329,842049.0,0.258487332684915,0.2123588916581146,0.2592469643544779,-0.0468880726963633,0.8191374282313619,0.6397218589087975,906558.0,1162349.0
56,148713.0,0.5459912717785265,0.5987432675044884,0.5451889271939107,0.05355434031057771,1.0982307923717785,0.6378204259952857,148773.0,190449.0
51,269695.0,0.4290031331689501,0.3789494868182733,0.4299426576913488,-0.05099317087307553,0.881395414107332,0.637672185985639,271053.0,298612.0
1217,2514.0,0.081145584725537,0.0,0.081437125748503,-0.081437125748503,0.0,0.637654981571618,2953.0,3010.0
1423,46709.0,0.3889614421203622,0.3306772908366533,0.3899164418139089,-0.05923915097725557,0.8480721902834557,0.6369223824597637,56671.0,62172.0
21195,191.0,0.8795811518324608,1.0,0.8789473684210526,0.12105263157894741,1.1377245508982037,0.6364336502981001,215.0,354.0
2214,6302.0,0.6643922564265312,0.5925925925925926,0.6653271178267159,-0.07273452523412338,0.8906785500165544,0.6363384316495602,6765.0,6872.0
956,61053.0,0.2028237760634203,0.1467676179382644,0.2044458676014561,-0.05767824966319171,0.7178800905106633,0.6355862795124197,61093.0,81621.0
872,8375.0,0.4704477611940298,0.5384615384615384,0.4681560108615156,0.07030552760002284,1.1501754243647206,0.6350786719104073,8585.0,10566.0
1916,6888.0,0.26698606271777,0.1964285714285714,0.2681523022432113,-0.0717237308146399,0.7325261419922949,0.633871468532806,8202.0,8334.0
